epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
96,1078.76,0.36804,5.86222,0,0.25296,0.93139,0.98899,0.9982,0.99478,0.9682,0.91778,0.91667,0.91264,0.21744,0.28772,4.01636,0,0.16579,0.7905,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238,0.0048714,0.0016238
97,1089.66,0.36346,5.85177,0,0.25498,0.9303,0.98901,0.99986,0.99483,0.96858,0.92704,0.92222,0.92816,0.21596,0.27909,4.00334,0,0.16429,0.78816,0.00485952,0.00161984,0.00485952,0.00161984,0.00485952,0.00161984,0.00485952,0.00161984
98,1100.69,0.37199,5.93048,0,0.25526,0.92667,0.99447,0.9994,0.995,0.97303,0.90882,0.89444,0.87867,0.18416,0.26722,4.09078,0,0.15259,0.77978,0.00484764,0.00161588,0.00484764,0.00161588,0.00484764,0.00161588,0.00484764,0.00161588
99,1111.62,0.37572,5.92184,0,0.25487,0.9373,0.99447,0.9997,0.99483,0.97296,0.91365,0.90556,0.89724,0.19234,0.27553,4.10778,0,0.16254,0.7788,0.00483576,0.00161192,0.00483576,0.00161192,0.00483576,0.00161192,0.00483576,0.00161192
100,1122.41,0.36793,5.82576,0,0.25334,0.93043,0.98874,1,0.99472,0.9748,0.89492,0.88333,0.89535,0.20954,0.26509,4.03896,0,0.1577,0.77535,0.00482388,0.00160796,0.00482388,0.00160796,0.00482388,0.00160796,0.00482388,0.00160796
101,1133.29,0.37142,5.77822,0,0.25696,0.93718,0.99369,1,0.99489,0.97331,0.92003,0.90556,0.90864,0.21161,0.27051,4.00087,0,0.15922,0.78067,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604,0.004812,0.001604
102,1143.93,0.35902,5.78761,0,0.24855,0.93768,0.98901,0.99982,0.995,0.97538,0.89565,0.88889,0.89806,0.20408,0.26465,4.09308,0,0.15797,0.77543,0.00480012,0.00160004,0.00480012,0.00160004,0.00480012,0.00160004,0.00480012,0.00160004
103,1154.77,0.37054,5.79037,0,0.24751,0.92452,0.99684,0.99444,0.995,0.97222,0.92526,0.92222,0.93391,0.24443,0.27484,3.93133,0,0.15535,0.77979,0.00478824,0.00159608,0.00478824,0.00159608,0.00478824,0.00159608,0.00478824,0.00159608
104,1165.77,0.37166,5.8394,0,0.24822,0.93759,0.99467,1,0.995,0.96963,0.93922,0.94444,0.94646,0.22952,0.27715,3.94583,0,0.1487,0.78257,0.00477636,0.00159212,0.00477636,0.00159212,0.00477636,0.00159212,0.00477636,0.00159212
105,1176.73,0.37324,5.78084,0,0.25399,0.9337,0.99424,1,0.995,0.97328,0.92159,0.91111,0.9268,0.21787,0.26754,4.01981,0,0.15401,0.78008,0.00476448,0.00158816,0.00476448,0.00158816,0.00476448,0.00158816,0.00476448,0.00158816
106,1187.87,0.36734,5.75164,0,0.24802,0.92825,1,0.99421,0.995,0.97587,0.91618,0.91092,0.91245,0.22776,0.26434,3.95514,0,0.16166,0.78148,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842,0.0047526,0.0015842
107,1198.77,0.36371,5.7452,0,0.24949,0.92869,0.99438,1,0.995,0.97215,0.93254,0.92222,0.92836,0.23313,0.26224,3.79893,0,0.15276,0.77362,0.00474072,0.00158024,0.00474072,0.00158024,0.00474072,0.00158024,0.00474072,0.00158024
108,1209.72,0.3672,5.82222,0,0.2554,0.93563,0.99967,0.99444,0.995,0.97165,0.93263,0.92778,0.93489,0.22353,0.26498,3.91738,0,0.15621,0.77692,0.00472884,0.00157628,0.00472884,0.00157628,0.00472884,0.00157628,0.00472884,0.00157628
109,1220.79,0.35909,5.70896,0,0.23994,0.92819,0.99411,1,0.99494,0.97246,0.91837,0.91667,0.9074,0.21987,0.26547,3.92026,0,0.15203,0.77922,0.00471696,0.00157232,0.00471696,0.00157232,0.00471696,0.00157232,0.00471696,0.00157232
110,1231.76,0.35431,5.53914,0,0.24434,0.91881,1,0.99955,0.995,0.96503,0.95398,0.95,0.95395,0.22397,0.28292,3.88515,0,0.15791,0.78825,0.00470508,0.00156836,0.00470508,0.00156836,0.00470508,0.00156836,0.00470508,0.00156836
111,1242.77,0.35031,5.63269,0,0.24353,0.9216,1,0.99988,0.995,0.97229,0.94441,0.94444,0.94911,0.25598,0.2603,3.79494,0,0.15033,0.78049,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644,0.0046932,0.0015644
112,1254,0.35701,5.61399,0,0.24702,0.93346,0.98651,1,0.995,0.97329,0.93307,0.94444,0.95753,0.23963,0.26491,3.84474,0,0.15956,0.77903,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044,0.00468132,0.00156044
113,1265.04,0.37448,5.73192,0,0.25536,0.93013,0.99407,1,0.99483,0.96974,0.90837,0.91111,0.93128,0.22967,0.27017,3.90975,0,0.15539,0.77547,0.00466944,0.00155648,0.00466944,0.00155648,0.00466944,0.00155648,0.00466944,0.00155648
114,1276.07,0.36211,5.60341,0,0.24409,0.92377,0.99354,1,0.99428,0.96494,0.92547,0.92778,0.94215,0.24835,0.27029,3.85085,0,0.15479,0.77998,0.00465756,0.00155252,0.00465756,0.00155252,0.00465756,0.00155252,0.00465756,0.00155252
115,1287.25,0.3647,5.73687,0,0.25161,0.9283,0.99413,1,0.99439,0.97519,0.9428,0.94444,0.94801,0.25504,0.27293,3.82214,0,0.1554,0.78195,0.00464568,0.00154856,0.00464568,0.00154856,0.00464568,0.00154856,0.00464568,0.00154856
116,1298.63,0.35161,5.51914,0,0.23815,0.92367,0.9942,1,0.99378,0.96916,0.93814,0.92685,0.93819,0.23955,0.27304,3.83985,0,0.15855,0.78038,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446,0.0046338,0.0015446
117,1310.07,0.35866,5.54336,0,0.23983,0.92661,0.9821,1,0.99382,0.97037,0.93806,0.93333,0.93829,0.24232,0.26551,3.85533,0,0.16172,0.77725,0.00462192,0.00154064,0.00462192,0.00154064,0.00462192,0.00154064,0.00462192,0.00154064
118,1321.26,0.36382,5.71179,0,0.26038,0.93295,0.989,0.99927,0.99472,0.97044,0.92195,0.91667,0.92305,0.24786,0.26908,3.78872,0,0.16497,0.77845,0.00461004,0.00153668,0.00461004,0.00153668,0.00461004,0.00153668,0.00461004,0.00153668
119,1331.71,0.35341,5.50999,0,0.24657,0.92384,0.99279,0.99444,0.99489,0.96982,0.89908,0.89444,0.89577,0.22246,0.27422,3.86785,0,0.15954,0.78047,0.00459816,0.00153272,0.00459816,0.00153272,0.00459816,0.00153272,0.00459816,0.00153272
120,1342.97,0.35241,5.55607,0,0.24237,0.92333,0.98301,1,0.99444,0.97338,0.94261,0.94444,0.94925,0.2444,0.26362,3.72806,0,0.15637,0.77222,0.00458628,0.00152876,0.00458628,0.00152876,0.00458628,0.00152876,0.00458628,0.00152876
121,1353.86,0.34896,5.52245,0,0.24474,0.92263,0.98357,1,0.9941,0.97046,0.93936,0.94664,0.95791,0.26609,0.28092,3.67534,0,0.16421,0.77762,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248,0.0045744,0.0015248
122,1364.99,0.35809,5.52595,0,0.24333,0.92291,0.99227,1,0.99472,0.97355,0.9376,0.93333,0.95544,0.27278,0.27288,3.68864,0,0.15386,0.78045,0.00456252,0.00152084,0.00456252,0.00152084,0.00456252,0.00152084,0.00456252,0.00152084
123,1376.08,0.36579,5.50436,0,0.24075,0.92862,0.99184,0.99444,0.99439,0.96948,0.92208,0.92222,0.92746,0.23955,0.26405,3.80794,0,0.16306,0.77759,0.00455064,0.00151688,0.00455064,0.00151688,0.00455064,0.00151688,0.00455064,0.00151688
124,1387.02,0.35255,5.50129,0,0.24328,0.92444,0.99273,0.98889,0.99472,0.97012,0.93244,0.92778,0.94871,0.25211,0.27416,3.80415,0,0.17121,0.78415,0.00453876,0.00151292,0.00453876,0.00151292,0.00453876,0.00151292,0.00453876,0.00151292
125,1398.48,0.37104,5.60234,0,0.24792,0.94427,0.98869,1,0.99483,0.97092,0.90166,0.9,0.90595,0.24002,0.26934,3.75751,0,0.15664,0.77857,0.00452688,0.00150896,0.00452688,0.00150896,0.00452688,0.00150896,0.00452688,0.00150896
126,1411.36,0.35706,5.48406,0,0.24617,0.92537,0.98901,0.99977,0.99494,0.97318,0.91787,0.91111,0.93161,0.25596,0.25938,3.74144,0,0.15559,0.77379,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505,0.004515,0.001505
127,1422.9,0.36094,5.4666,0,0.24691,0.9237,0.99388,0.99444,0.995,0.97585,0.93886,0.93889,0.95003,0.26921,0.25808,3.70183,0,0.15485,0.77337,0.00450312,0.00150104,0.00450312,0.00150104,0.00450312,0.00150104,0.00450312,0.00150104
128,1434.38,0.35668,5.45035,0,0.24763,0.92851,0.9998,1,0.995,0.97441,0.92051,0.91667,0.92238,0.22548,0.26489,3.78443,0,0.1463,0.77218,0.00449124,0.00149708,0.00449124,0.00149708,0.00449124,0.00149708,0.00449124,0.00149708
129,1445.85,0.35005,5.40912,0,0.24472,0.92661,0.99667,0.99444,0.995,0.97398,0.94472,0.93889,0.94312,0.26101,0.26634,3.70241,0,0.15295,0.77854,0.00447936,0.00149312,0.00447936,0.00149312,0.00447936,0.00149312,0.00447936,0.00149312
130,1458.01,0.3587,5.46721,0,0.23943,0.93075,0.99411,1,0.995,0.97501,0.93754,0.93333,0.93828,0.25622,0.26806,3.70654,0,0.15268,0.77105,0.00446748,0.00148916,0.00446748,0.00148916,0.00446748,0.00148916,0.00446748,0.00148916
131,1469.46,0.35555,5.35667,0,0.24002,0.92945,0.9997,1,0.995,0.9733,0.94358,0.93889,0.94875,0.25978,0.25724,3.69165,0,0.14545,0.76858,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852,0.0044556,0.0014852
132,1480.53,0.35006,5.39441,0,0.23814,0.91928,0.99424,1,0.995,0.98133,0.92699,0.92222,0.93432,0.2682,0.24583,3.63406,0,0.14637,0.7632,0.00444372,0.00148124,0.00444372,0.00148124,0.00444372,0.00148124,0.00444372,0.00148124
133,1491.59,0.35759,5.49042,0,0.24186,0.92791,0.98803,1,0.99416,0.9753,0.92289,0.93333,0.93663,0.24808,0.25364,3.73671,0,0.15466,0.77338,0.00443184,0.00147728,0.00443184,0.00147728,0.00443184,0.00147728,0.00443184,0.00147728
134,1502.95,0.34566,5.38815,0,0.23668,0.91541,0.989,1,0.99483,0.97561,0.92514,0.91667,0.93448,0.27971,0.25886,3.59633,0,0.15109,0.77407,0.00441996,0.00147332,0.00441996,0.00147332,0.00441996,0.00147332,0.00441996,0.00147332
135,1514.78,0.35841,5.40033,0,0.2452,0.92723,1,0.99441,0.995,0.9751,0.91582,0.90667,0.92432,0.25192,0.26618,3.68722,0,0.15472,0.77642,0.00440808,0.00146936,0.00440808,0.00146936,0.00440808,0.00146936,0.00440808,0.00146936
136,1525.78,0.34513,5.3431,0,0.23743,0.9217,0.99375,1,0.995,0.974,0.93704,0.92778,0.94244,0.2521,0.25054,3.62747,0,0.14622,0.77567,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654,0.0043962,0.0014654
137,1537.73,0.34574,5.34689,0,0.23816,0.92345,0.99878,0.98889,0.99489,0.97612,0.94431,0.92778,0.94772,0.28857,0.26363,3.57234,0,0.15115,0.78788,0.00438432,0.00146144,0.00438432,0.00146144,0.00438432,0.00146144,0.00438432,0.00146144
138,1549.19,0.33886,5.29991,0,0.23302,0.91832,0.99447,0.99971,0.99494,0.97743,0.94273,0.92778,0.93883,0.2635,0.25492,3.61408,0,0.15122,0.77536,0.00437244,0.00145748,0.00437244,0.00145748,0.00437244,0.00145748,0.00437244,0.00145748
139,1560.18,0.35858,5.35152,0,0.2418,0.92776,0.99447,1,0.99483,0.97106,0.94941,0.95,0.954,0.25959,0.27248,3.65713,0,0.16078,0.78548,0.00436056,0.00145352,0.00436056,0.00145352,0.00436056,0.00145352,0.00436056,0.00145352
140,1571.12,0.37248,5.46914,0,0.2455,0.93876,0.98869,1,0.99472,0.97192,0.96097,0.96667,0.97132,0.27913,0.25991,3.58628,0,0.1537,0.77952,0.00434868,0.00144956,0.00434868,0.00144956,0.00434868,0.00144956,0.00434868,0.00144956
141,1582.16,0.34829,5.34824,0,0.24961,0.91967,1,0.99952,0.995,0.97467,0.94961,0.94444,0.94911,0.27873,0.2593,3.58017,0,0.1473,0.77347,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456,0.0043368,0.0014456
142,1593.03,0.35396,5.28628,0,0.24118,0.92354,0.994,1,0.99489,0.97394,0.91664,0.92222,0.91109,0.27042,0.24826,3.54386,0,0.15553,0.76948,0.00432492,0.00144164,0.00432492,0.00144164,0.00432492,0.00144164,0.00432492,0.00144164
143,1604.1,0.35198,5.33291,0,0.23954,0.92533,0.98844,1,0.99483,0.97445,0.95584,0.96667,0.96299,0.28338,0.25039,3.45246,0,0.16001,0.76848,0.00431304,0.00143768,0.00431304,0.00143768,0.00431304,0.00143768,0.00431304,0.00143768
144,1615.04,0.35445,5.30784,0,0.23932,0.91918,0.99371,1,0.995,0.9712,0.92963,0.93333,0.92623,0.26093,0.25132,3.58076,0,0.14956,0.76662,0.00430116,0.00143372,0.00430116,0.00143372,0.00430116,0.00143372,0.00430116,0.00143372
145,1626.17,0.34622,5.22972,0,0.24227,0.91505,0.99604,1,0.995,0.97466,0.95861,0.96111,0.97137,0.28874,0.25797,3.53095,0,0.14538,0.77266,0.00428928,0.00142976,0.00428928,0.00142976,0.00428928,0.00142976,0.00428928,0.00142976
146,1637.12,0.34385,5.19515,0,0.23374,0.92445,0.99241,1,0.99489,0.97328,0.92144,0.92222,0.93464,0.26771,0.25047,3.57798,0,0.14653,0.75989,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258,0.0042774,0.0014258
147,1648.26,0.34619,5.13363,0,0.23757,0.91666,0.9929,0.99444,0.99489,0.97585,0.93553,0.93333,0.9456,0.27395,0.25457,3.60558,0,0.1587,0.76406,0.00426552,0.00142184,0.00426552,0.00142184,0.00426552,0.00142184,0.00426552,0.00142184
148,1659.24,0.34855,5.34408,0,0.23553,0.92809,0.99447,0.99968,0.99489,0.97509,0.93271,0.92778,0.94145,0.28381,0.24716,3.51255,0,0.1492,0.76633,0.00425364,0.00141788,0.00425364,0.00141788,0.00425364,0.00141788,0.00425364,0.00141788
149,1670.1,0.35223,5.24285,0,0.23694,0.92625,0.98851,1,0.99489,0.97743,0.96157,0.95,0.96615,0.30549,0.2544,3.43151,0,0.14879,0.76121,0.00424176,0.00141392,0.00424176,0.00141392,0.00424176,0.00141392,0.00424176,0.00141392
150,1681.26,0.36146,5.31166,0,0.24061,0.93119,0.99926,0.99444,0.995,0.97612,0.97195,0.96258,0.9756,0.29506,0.24753,3.44286,0,0.14754,0.76199,0.00422988,0.00140996,0.00422988,0.00140996,0.00422988,0.00140996,0.00422988,0.00140996
151,1692.17,0.34432,5.22977,0,0.23611,0.92349,0.98358,0.99843,0.99428,0.97887,0.9501,0.95193,0.96675,0.28689,0.25114,3.46188,0,0.16746,0.76467,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406,0.004218,0.001406
152,1703.12,0.33551,5.11436,0,0.24109,0.92427,0.99339,0.99444,0.99489,0.97675,0.95551,0.95556,0.96333,0.30155,0.25448,3.39747,0,0.15617,0.76898,0.00420612,0.00140204,0.00420612,0.00140204,0.00420612,0.00140204,0.00420612,0.00140204
153,1714.15,0.34371,5.19704,0,0.24003,0.91986,0.99377,0.99444,0.99489,0.97374,0.96602,0.96667,0.97197,0.30457,0.24546,3.38193,0,0.15178,0.7637,0.00419424,0.00139808,0.00419424,0.00139808,0.00419424,0.00139808,0.00419424,0.00139808
154,1725.15,0.34154,5.1231,0,0.23797,0.91898,0.99541,0.99444,0.995,0.97434,0.95732,0.95556,0.95714,0.31449,0.25268,3.30979,0,0.14508,0.76753,0.00418236,0.00139412,0.00418236,0.00139412,0.00418236,0.00139412,0.00418236,0.00139412
155,1736.31,0.33549,5.12274,0,0.23474,0.91892,1,0.99579,0.995,0.97549,0.97765,0.97189,0.97898,0.32408,0.26312,3.27399,0,0.1503,0.77269,0.00417048,0.00139016,0.00417048,0.00139016,0.00417048,0.00139016,0.00417048,0.00139016
156,1747.35,0.34015,5.16649,0,0.23681,0.92108,0.99884,1,0.995,0.97128,0.91106,0.91111,0.91871,0.27637,0.25856,3.49332,0,0.14522,0.76456,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862,0.0041586,0.0013862
157,1758.31,0.33845,5.0831,0,0.23036,0.91362,1,0.99434,0.995,0.97525,0.9553,0.94992,0.95117,0.29139,0.25248,3.45029,0,0.1474,0.76394,0.00414672,0.00138224,0.00414672,0.00138224,0.00414672,0.00138224,0.00414672,0.00138224
158,1769.24,0.35192,5.14636,0,0.24344,0.92418,1,0.99999,0.995,0.97751,0.95493,0.95,0.95604,0.29376,0.25857,3.42708,0,0.14251,0.76583,0.00413484,0.00137828,0.00413484,0.00137828,0.00413484,0.00137828,0.00413484,0.00137828
159,1780.15,0.3375,4.99931,0,0.23336,0.91782,0.99958,1,0.995,0.97645,0.9496,0.95,0.95453,0.29711,0.2497,3.37977,0,0.13797,0.7647,0.00412296,0.00137432,0.00412296,0.00137432,0.00412296,0.00137432,0.00412296,0.00137432
160,1791.08,0.33694,5.07426,0,0.22486,0.9209,0.99866,1,0.995,0.97943,0.9487,0.95,0.9582,0.30594,0.24473,3.35149,0,0.14849,0.76122,0.00411108,0.00137036,0.00411108,0.00137036,0.00411108,0.00137036,0.00411108,0.00137036
161,1802.18,0.34117,5.08448,0,0.23304,0.92363,0.99404,1,0.995,0.97638,0.95423,0.92654,0.94717,0.3028,0.25498,3.36699,0,0.14696,0.77012,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664,0.0040992,0.0013664
162,1813.12,0.35324,5.06243,0,0.23412,0.91623,0.99957,1,0.995,0.97448,0.96513,0.95,0.95533,0.30888,0.2476,3.3443,0,0.1365,0.76735,0.00408732,0.00136244,0.00408732,0.00136244,0.00408732,0.00136244,0.00408732,0.00136244
163,1824.07,0.34691,5.03952,0,0.23438,0.92042,0.99961,1,0.995,0.97725,0.94408,0.94444,0.94266,0.29407,0.2478,3.39455,0,0.1381,0.76206,0.00407544,0.00135848,0.00407544,0.00135848,0.00407544,0.00135848,0.00407544,0.00135848
164,1834.86,0.34789,5.16747,0,0.23547,0.92747,0.99968,1,0.995,0.9713,0.97583,0.97222,0.97903,0.3076,0.25439,3.35024,0,0.14023,0.76898,0.00406356,0.00135452,0.00406356,0.00135452,0.00406356,0.00135452,0.00406356,0.00135452
165,1845.93,0.3331,5.04975,0,0.23363,0.91856,1,0.99975,0.995,0.97553,0.96048,0.95556,0.96664,0.29887,0.26098,3.38666,0,0.14422,0.77915,0.00405168,0.00135056,0.00405168,0.00135056,0.00405168,0.00135056,0.00405168,0.00135056
166,1857.01,0.34071,4.99207,0,0.23413,0.91954,0.99967,0.99444,0.995,0.97607,0.96057,0.95556,0.96135,0.30189,0.25615,3.35702,0,0.14716,0.77336,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466,0.0040398,0.0013466
167,1868.03,0.33415,4.96727,0,0.23202,0.91731,1,0.99956,0.995,0.97369,0.96623,0.96111,0.96492,0.29101,0.25648,3.41257,0,0.14507,0.77197,0.00402792,0.00134264,0.00402792,0.00134264,0.00402792,0.00134264,0.00402792,0.00134264
168,1878.93,0.35046,5.07482,0,0.23068,0.921,1,0.99992,0.995,0.97291,0.96593,0.96111,0.96508,0.30532,0.25838,3.35897,0,0.1457,0.77447,0.00401604,0.00133868,0.00401604,0.00133868,0.00401604,0.00133868,0.00401604,0.00133868
169,1889.97,0.33873,4.93363,0,0.22985,0.9191,0.99313,1,0.99494,0.97788,0.95646,0.94444,0.95355,0.30788,0.25463,3.40432,0,0.15086,0.77246,0.00400416,0.00133472,0.00400416,0.00133472,0.00400416,0.00133472,0.00400416,0.00133472
170,1900.87,0.34669,5.07451,0,0.23574,0.91783,0.98901,0.99981,0.99489,0.97698,0.94876,0.95,0.95889,0.31896,0.24911,3.2878,0,0.1463,0.76901,0.00399228,0.00133076,0.00399228,0.00133076,0.00399228,0.00133076,0.00399228,0.00133076
171,1911.67,0.32746,4.89947,0,0.22874,0.91171,0.99291,0.99444,0.99489,0.97469,0.95403,0.95556,0.96318,0.30126,0.25227,3.33523,0,0.14863,0.76975,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268,0.0039804,0.0013268
172,1922.52,0.34669,4.95243,0,0.24218,0.91929,1,0.99368,0.995,0.97744,0.97205,0.96594,0.97387,0.33041,0.24953,3.24929,0,0.14064,0.77154,0.00396852,0.00132284,0.00396852,0.00132284,0.00396852,0.00132284,0.00396852,0.00132284
173,1933.39,0.33349,4.93183,0,0.22657,0.92178,0.99348,1,0.995,0.97745,0.96763,0.96667,0.97553,0.31918,0.24971,3.30186,0,0.13954,0.7694,0.00395664,0.00131888,0.00395664,0.00131888,0.00395664,0.00131888,0.00395664,0.00131888
174,1944.14,0.34188,4.96997,0,0.23519,0.92754,0.98844,1,0.99489,0.97832,0.9505,0.96011,0.96348,0.32169,0.24812,3.2357,0,0.14093,0.76726,0.00394476,0.00131492,0.00394476,0.00131492,0.00394476,0.00131492,0.00394476,0.00131492
175,1955.33,0.34404,4.98208,0,0.23322,0.92099,0.99667,0.99444,0.995,0.97771,0.97026,0.96667,0.975,0.31947,0.25252,3.25126,0,0.13933,0.76957,0.00393288,0.00131096,0.00393288,0.00131096,0.00393288,0.00131096,0.00393288,0.00131096
176,1966.51,0.34503,5.02183,0,0.23588,0.92271,1,0.99936,0.995,0.97392,0.97074,0.96667,0.97138,0.32267,0.25541,3.28511,0,0.13956,0.76818,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307,0.003921,0.001307
177,1977.8,0.33169,4.87971,0,0.22399,0.9093,0.99877,1,0.995,0.97628,0.97095,0.96667,0.97353,0.31459,0.2518,3.3014,0,0.13596,0.77086,0.00390912,0.00130304,0.00390912,0.00130304,0.00390912,0.00130304,0.00390912,0.00130304
178,1989.17,0.33518,4.89477,0,0.22664,0.91356,0.99952,1,0.995,0.97436,0.97774,0.97778,0.97983,0.31835,0.2485,3.25445,0,0.13315,0.77133,0.00389724,0.00129908,0.00389724,0.00129908,0.00389724,0.00129908,0.00389724,0.00129908
179,2000.48,0.3414,4.90581,0,0.22526,0.9239,1,0.99945,0.995,0.97718,0.96617,0.96111,0.9722,0.32419,0.24383,3.24141,0,0.13541,0.76713,0.00388536,0.00129512,0.00388536,0.00129512,0.00388536,0.00129512,0.00388536,0.00129512
180,2012.01,0.32181,4.80107,0,0.21718,0.91003,1,0.99863,0.995,0.97448,0.96089,0.95551,0.96625,0.3432,0.25475,3.19704,0,0.14167,0.76858,0.00387348,0.00129116,0.00387348,0.00129116,0.00387348,0.00129116,0.00387348,0.00129116
181,2023.36,0.3263,4.87514,0,0.22542,0.91018,0.99447,0.99997,0.99489,0.97701,0.96133,0.96665,0.97638,0.34101,0.24861,3.18799,0,0.14031,0.76865,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872,0.0038616,0.0012872
182,2034.68,0.34099,4.89699,0,0.22666,0.91513,0.99447,0.99984,0.99489,0.97507,0.96685,0.97207,0.98115,0.32242,0.25816,3.28365,0,0.14888,0.77008,0.00384972,0.00128324,0.00384972,0.00128324,0.00384972,0.00128324,0.00384972,0.00128324
183,2046.07,0.34252,4.90329,0,0.23461,0.91982,0.98884,1,0.99472,0.97576,0.95156,0.96111,0.96886,0.31251,0.24521,3.27174,0,0.14362,0.76373,0.00383784,0.00127928,0.00383784,0.00127928,0.00383784,0.00127928,0.00383784,0.00127928
184,2057.39,0.33242,4.85352,0,0.23158,0.91895,0.98901,0.99981,0.99483,0.9762,0.96293,0.96667,0.97073,0.34089,0.24165,3.16807,0,0.14242,0.76739,0.00382596,0.00127532,0.00382596,0.00127532,0.00382596,0.00127532,0.00382596,0.00127532
185,2068.73,0.32696,4.81843,0,0.22493,0.91489,0.99447,0.99994,0.995,0.97678,0.97205,0.96597,0.97392,0.34391,0.24113,3.16567,0,0.13852,0.76593,0.00381408,0.00127136,0.00381408,0.00127136,0.00381408,0.00127136,0.00381408,0.00127136
186,2080.11,0.32566,4.76136,0,0.22846,0.91375,0.99401,1,0.995,0.97743,0.97201,0.96455,0.97181,0.33111,0.23746,3.17406,0,0.13658,0.76268,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674,0.0038022,0.0012674
187,2091.67,0.33592,4.85778,0,0.22411,0.92485,1,0.99405,0.995,0.97981,0.96647,0.96072,0.96246,0.34765,0.23972,3.13257,0,0.14199,0.76133,0.00379032,0.00126344,0.00379032,0.00126344,0.00379032,0.00126344,0.00379032,0.00126344
188,2103.06,0.33035,4.7572,0,0.22878,0.92033,0.99791,1,0.995,0.97992,0.96004,0.96111,0.965,0.31246,0.2395,3.21695,0,0.13452,0.76348,0.00377844,0.00125948,0.00377844,0.00125948,0.00377844,0.00125948,0.00377844,0.00125948
189,2114.52,0.33106,4.90403,0,0.2227,0.9119,0.99364,1,0.99494,0.9798,0.97178,0.97222,0.98091,0.35924,0.24304,3.10128,0,0.13918,0.76588,0.00376656,0.00125552,0.00376656,0.00125552,0.00376656,0.00125552,0.00376656,0.00125552
190,2125.8,0.33635,4.83902,0,0.22978,0.91614,0.99279,0.99444,0.99489,0.9816,0.96638,0.96667,0.97023,0.33529,0.24294,3.2051,0,0.14655,0.7656,0.00375468,0.00125156,0.00375468,0.00125156,0.00375468,0.00125156,0.00375468,0.00125156
191,2136.87,0.33356,4.70238,0,0.22587,0.91864,0.99398,0.98889,0.99489,0.97643,0.96047,0.95556,0.96337,0.33563,0.25227,3.15541,0,0.14546,0.77004,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476,0.0037428,0.0012476
192,2147.69,0.32278,4.74482,0,0.2217,0.90936,0.99872,1,0.995,0.97374,0.97131,0.97222,0.97441,0.34967,0.25095,3.11498,0,0.13781,0.7699,0.00373092,0.00124364,0.00373092,0.00124364,0.00373092,0.00124364,0.00373092,0.00124364
193,2158.6,0.33705,4.75475,0,0.22804,0.92032,0.99904,1,0.995,0.97477,0.9662,0.96667,0.97015,0.35488,0.24491,3.10853,0,0.13965,0.76671,0.00371904,0.00123968,0.00371904,0.00123968,0.00371904,0.00123968,0.00371904,0.00123968
194,2169.35,0.3211,4.68628,0,0.21654,0.91311,0.99833,0.99444,0.995,0.97656,0.97602,0.97222,0.97917,0.33128,0.24556,3.16106,0,0.13975,0.76399,0.00370716,0.00123572,0.00370716,0.00123572,0.00370716,0.00123572,0.00370716,0.00123572
195,2180.71,0.32831,4.687,0,0.22347,0.91432,0.99345,0.99444,0.995,0.97719,0.96775,0.96667,0.97293,0.33176,0.24708,3.15316,0,0.13966,0.76813,0.00369528,0.00123176,0.00369528,0.00123176,0.00369528,0.00123176,0.00369528,0.00123176
196,2191.37,0.33097,4.80284,0,0.23428,0.9207,0.99856,1,0.995,0.97759,0.97731,0.97778,0.98247,0.33533,0.25044,3.14786,0,0.14008,0.76657,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278,0.0036834,0.0012278
