epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
225,244.351,0.31028,4.32978,0,0.2119,0.90888,0.99891,1,0.995,0.9724,0.96617,0.96667,0.97368,0.40207,0.23691,2.71244,0,0.12986,0.76006,0.00333888,0.00111296,0.00333888,0.00111296,0.00333888,0.00111296,0.00333888,0.00111296
226,258.94,0.31289,4.34994,0,0.20853,0.91104,0.99994,1,0.995,0.9728,0.98232,0.97778,0.98123,0.40519,0.24991,2.75544,0,0.12975,0.76541,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109,0.003327,0.001109
227,271.399,0.31024,4.3632,0,0.21348,0.90809,1,0.99986,0.995,0.97661,0.97738,0.97222,0.978,0.41259,0.24087,2.69112,0,0.12966,0.76447,0.00331512,0.00110504,0.00331512,0.00110504,0.00331512,0.00110504,0.00331512,0.00110504
228,282.197,0.32648,4.52111,0,0.22343,0.91503,0.99963,1,0.995,0.97571,0.98324,0.97752,0.98338,0.41489,0.24172,2.70311,0,0.13028,0.76631,0.00330324,0.00110108,0.00330324,0.00110108,0.00330324,0.00110108,0.00330324,0.00110108
229,293.293,0.31492,4.44524,0,0.21879,0.91014,1,0.99988,0.995,0.97652,0.98192,0.97778,0.98438,0.41299,0.23871,2.66818,0,0.13083,0.76366,0.00329136,0.00109712,0.00329136,0.00109712,0.00329136,0.00109712,0.00329136,0.00109712
230,305.149,0.31983,4.43478,0,0.21931,0.90832,0.99981,1,0.995,0.97633,0.98731,0.98333,0.98873,0.41471,0.238,2.6808,0,0.13449,0.76128,0.00327948,0.00109316,0.00327948,0.00109316,0.00327948,0.00109316,0.00327948,0.00109316
231,318.649,0.31164,4.33389,0,0.21442,0.90884,0.99399,1,0.995,0.97548,0.96969,0.96667,0.97545,0.43265,0.23894,2.60533,0,0.14055,0.76276,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892,0.0032676,0.0010892
232,333.963,0.31571,4.30731,0,0.21875,0.91074,1,0.99904,0.995,0.97478,0.98799,0.97778,0.98824,0.4146,0.24466,2.6898,0,0.13942,0.76475,0.00325572,0.00108524,0.00325572,0.00108524,0.00325572,0.00108524,0.00325572,0.00108524
233,349.206,0.31836,4.51389,0,0.21911,0.91283,1,0.99395,0.995,0.97776,0.97139,0.96111,0.97452,0.40762,0.24113,2.67084,0,0.13905,0.75977,0.00324384,0.00108128,0.00324384,0.00108128,0.00324384,0.00108128,0.00324384,0.00108128
234,362.266,0.31817,4.34952,0,0.21223,0.91067,0.99973,1,0.995,0.9753,0.98786,0.98333,0.98941,0.42069,0.24312,2.64479,0,0.13558,0.76087,0.00323196,0.00107732,0.00323196,0.00107732,0.00323196,0.00107732,0.00323196,0.00107732
235,373.321,0.31572,4.31574,0,0.21712,0.91089,0.99927,0.99444,0.995,0.97686,0.99369,0.98889,0.99249,0.42179,0.23986,2.66514,0,0.13381,0.75922,0.00322008,0.00107336,0.00322008,0.00107336,0.00322008,0.00107336,0.00322008,0.00107336
236,387.599,0.31371,4.35635,0,0.21904,0.90707,0.99939,0.99444,0.995,0.97849,0.98271,0.97778,0.98532,0.42258,0.23981,2.61819,0,0.14106,0.7607,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694,0.0032082,0.0010694
237,405.885,0.30483,4.25179,0,0.21564,0.90728,0.99949,0.99444,0.995,0.97698,0.98831,0.98333,0.98983,0.41858,0.24572,2.63058,0,0.13996,0.76471,0.00319632,0.00106544,0.00319632,0.00106544,0.00319632,0.00106544,0.00319632,0.00106544
238,420.436,0.30843,4.23004,0,0.20658,0.91332,1,0.9996,0.995,0.97923,0.98297,0.97778,0.98597,0.42456,0.24096,2.6199,0,0.13548,0.75789,0.00318444,0.00106148,0.00318444,0.00106148,0.00318444,0.00106148,0.00318444,0.00106148
239,431.35,0.31378,4.29554,0,0.21706,0.90661,0.99971,1,0.995,0.97598,0.98128,0.97778,0.98608,0.43374,0.23931,2.60197,0,0.12899,0.75773,0.00317256,0.00105752,0.00317256,0.00105752,0.00317256,0.00105752,0.00317256,0.00105752
240,444.266,0.31437,4.37868,0,0.22153,0.9121,0.99968,1,0.995,0.977,0.97214,0.97222,0.98284,0.43155,0.24177,2.58959,0,0.12879,0.76176,0.00316068,0.00105356,0.00316068,0.00105356,0.00316068,0.00105356,0.00316068,0.00105356
241,456.413,0.30518,4.26074,0,0.20692,0.90892,0.99958,1,0.995,0.97589,0.97207,0.97222,0.98233,0.42229,0.24349,2.61592,0,0.12936,0.76693,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496,0.0031488,0.0010496
242,467.32,0.30896,4.33016,0,0.21413,0.90187,0.99987,1,0.995,0.97847,0.98252,0.97778,0.98507,0.4307,0.24228,2.61456,0,0.13079,0.76596,0.00313692,0.00104564,0.00313692,0.00104564,0.00313692,0.00104564,0.00313692,0.00104564
243,480.027,0.30942,4.20966,0,0.21075,0.90662,0.99967,1,0.995,0.981,0.97232,0.97222,0.98327,0.43883,0.24105,2.5717,0,0.12922,0.76409,0.00312504,0.00104168,0.00312504,0.00104168,0.00312504,0.00104168,0.00312504,0.00104168
244,495.33,0.30528,4.24296,0,0.20952,0.90819,0.99966,1,0.995,0.97595,0.967,0.96667,0.97816,0.43184,0.24013,2.60762,0,0.12715,0.76323,0.00311316,0.00103772,0.00311316,0.00103772,0.00311316,0.00103772,0.00311316,0.00103772
245,511.018,0.30513,4.3252,0,0.21054,0.90377,1,0.99958,0.995,0.98,0.97743,0.97222,0.98264,0.4247,0.24257,2.63977,0,0.13941,0.76562,0.00310128,0.00103376,0.00310128,0.00103376,0.00310128,0.00103376,0.00310128,0.00103376
246,522.595,0.31327,4.24513,0,0.21168,0.90927,1,0.99967,0.995,0.97925,0.97734,0.97222,0.98201,0.42471,0.24145,2.59858,0,0.13579,0.76371,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298,0.0030894,0.0010298
247,533.696,0.30842,4.27574,0,0.21268,0.9067,0.99954,0.99444,0.995,0.97752,0.96067,0.95556,0.96498,0.41429,0.24211,2.63486,0,0.13379,0.76579,0.00307752,0.00102584,0.00307752,0.00102584,0.00307752,0.00102584,0.00307752,0.00102584
248,545.905,0.31076,4.2557,0,0.21415,0.90735,0.99962,0.99444,0.995,0.97429,0.98299,0.97778,0.97973,0.42255,0.24444,2.61214,0,0.14161,0.7681,0.00306564,0.00102188,0.00306564,0.00102188,0.00306564,0.00102188,0.00306564,0.00102188
249,559.758,0.31061,4.19226,0,0.21079,0.90571,0.99843,0.99444,0.995,0.97478,0.97111,0.96667,0.9736,0.41506,0.24988,2.6529,0,0.14477,0.77202,0.00305376,0.00101792,0.00305376,0.00101792,0.00305376,0.00101792,0.00305376,0.00101792
250,573.82,0.30515,4.25575,0,0.20834,0.90624,0.99918,0.99444,0.995,0.97509,0.98802,0.98333,0.98903,0.4235,0.25076,2.66428,0,0.1456,0.77118,0.00304188,0.00101396,0.00304188,0.00101396,0.00304188,0.00101396,0.00304188,0.00101396
251,585.096,0.3027,4.22252,0,0.20734,0.90171,0.99922,0.99444,0.995,0.96967,0.98247,0.97778,0.98477,0.42474,0.25278,2.64958,0,0.14543,0.77308,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101,0.00303,0.00101
252,596.7,0.30602,4.11845,0,0.20905,0.90816,0.99945,0.99444,0.995,0.97736,0.97728,0.97222,0.98033,0.42694,0.24729,2.59765,0,0.14152,0.76973,0.00301812,0.00100604,0.00301812,0.00100604,0.00301812,0.00100604,0.00301812,0.00100604
253,610.9,0.30634,4.27172,0,0.20778,0.91574,0.99969,0.99444,0.995,0.9783,0.98864,0.98333,0.98873,0.41444,0.24349,2.65043,0,0.14076,0.76512,0.00300624,0.00100208,0.00300624,0.00100208,0.00300624,0.00100208,0.00300624,0.00100208
254,628.482,0.3094,4.27887,0,0.21004,0.91216,0.99967,0.99444,0.995,0.97716,0.98861,0.98333,0.98906,0.42658,0.24155,2.5924,0,0.13954,0.76278,0.00299436,0.00099812,0.00299436,0.00099812,0.00299436,0.00099812,0.00299436,0.00099812
255,640.827,0.303,4.09629,0,0.21465,0.90306,0.99964,0.99444,0.995,0.97606,0.9773,0.97222,0.98161,0.42314,0.2399,2.57878,0,0.1378,0.76166,0.00298248,0.00099416,0.00298248,0.00099416,0.00298248,0.00099416,0.00298248,0.00099416
256,651.655,0.30674,4.18456,0,0.20448,0.90762,0.99978,0.99444,0.995,0.97783,0.98861,0.98333,0.98858,0.43558,0.23518,2.54158,0,0.13504,0.76213,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902,0.0029706,0.0009902
257,663.702,0.30342,4.16223,0,0.20608,0.90215,0.99954,0.99444,0.995,0.97743,0.98837,0.98333,0.98913,0.44943,0.23383,2.49842,0,0.13208,0.75913,0.00295872,0.00098624,0.00295872,0.00098624,0.00295872,0.00098624,0.00295872,0.00098624
258,677.887,0.30671,4.2726,0,0.20726,0.90925,0.9996,0.99444,0.995,0.97854,0.98284,0.97778,0.98468,0.4345,0.23149,2.55565,0,0.12971,0.75691,0.00294684,0.00098228,0.00294684,0.00098228,0.00294684,0.00098228,0.00294684,0.00098228
259,689.137,0.29924,4.21871,0,0.20731,0.90529,0.99966,0.99444,0.995,0.97521,0.98291,0.97778,0.9859,0.43674,0.23542,2.53131,0,0.13475,0.75893,0.00293496,0.00097832,0.00293496,0.00097832,0.00293496,0.00097832,0.00293496,0.00097832
260,701.445,0.31132,4.21842,0,0.2147,0.90398,1,0.99972,0.995,0.97867,0.99395,0.98889,0.99268,0.45273,0.23494,2.4895,0,0.13119,0.76105,0.00292308,0.00097436,0.00292308,0.00097436,0.00292308,0.00097436,0.00292308,0.00097436
261,718.355,0.30193,4.13511,0,0.21276,0.90812,0.99994,1,0.995,0.97805,0.98737,0.98333,0.98931,0.44571,0.22735,2.51492,0,0.12742,0.75897,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704,0.0029112,0.0009704
262,734.994,0.31055,4.20544,0,0.20989,0.91299,0.99864,1,0.995,0.97869,0.98923,0.97778,0.9894,0.44452,0.23424,2.49414,0,0.12989,0.75954,0.00289932,0.00096644,0.00289932,0.00096644,0.00289932,0.00096644,0.00289932,0.00096644
263,747.306,0.3164,4.30137,0,0.21638,0.91349,0.99956,1,0.995,0.97854,0.98228,0.97778,0.98576,0.43262,0.2366,2.53765,0,0.1263,0.75981,0.00288744,0.00096248,0.00288744,0.00096248,0.00288744,0.00096248,0.00288744,0.00096248
264,759.709,0.29985,4.11179,0,0.20481,0.89986,0.99998,1,0.995,0.97673,0.98292,0.97778,0.98447,0.44261,0.23457,2.51463,0,0.12539,0.7601,0.00287556,0.00095852,0.00287556,0.00095852,0.00287556,0.00095852,0.00287556,0.00095852
265,770.97,0.29932,4.11713,0,0.20704,0.90101,1,0.99976,0.995,0.97862,0.98281,0.97778,0.98435,0.44402,0.23706,2.52182,0,0.13253,0.76351,0.00286368,0.00095456,0.00286368,0.00095456,0.00286368,0.00095456,0.00286368,0.00095456
266,783.46,0.30197,4.01515,0,0.20627,0.90009,0.99962,1,0.995,0.97657,0.98525,0.98333,0.98946,0.44298,0.23681,2.49692,0,0.13152,0.76448,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506,0.0028518,0.0009506
267,795.844,0.29149,4.12299,0,0.20341,0.90165,0.99949,1,0.995,0.97678,0.98489,0.98333,0.98949,0.44512,0.23646,2.50994,0,0.13111,0.762,0.00283992,0.00094664,0.00283992,0.00094664,0.00283992,0.00094664,0.00283992,0.00094664
268,809.572,0.30213,4.22903,0,0.20581,0.90994,1,0.99993,0.995,0.97701,0.98777,0.98333,0.9895,0.45357,0.23736,2.47594,0,0.12612,0.7614,0.00282804,0.00094268,0.00282804,0.00094268,0.00282804,0.00094268,0.00282804,0.00094268
269,824.124,0.29963,4.10492,0,0.21276,0.90257,1,0.99927,0.995,0.97718,0.98225,0.97778,0.98497,0.43859,0.23767,2.52935,0,0.12849,0.76113,0.00281616,0.00093872,0.00281616,0.00093872,0.00281616,0.00093872,0.00281616,0.00093872
270,836.345,0.30206,4.13405,0,0.21149,0.91129,1,0.99969,0.995,0.9794,0.98856,0.98333,0.98821,0.44301,0.2413,2.5171,0,0.1289,0.76315,0.00280428,0.00093476,0.00280428,0.00093476,0.00280428,0.00093476,0.00280428,0.00093476
271,847.486,0.30232,4.11959,0,0.20908,0.90803,0.99447,0.9997,0.995,0.97782,0.98834,0.98333,0.98779,0.43125,0.23883,2.53225,0,0.13076,0.76246,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308,0.0027924,0.0009308
272,859.824,0.30691,4.14226,0,0.20812,0.90739,0.99892,0.99444,0.995,0.97709,0.99369,0.98889,0.99098,0.43745,0.23743,2.52927,0,0.13378,0.76144,0.00278052,0.00092684,0.00278052,0.00092684,0.00278052,0.00092684,0.00278052,0.00092684
273,873.946,0.30617,4.20608,0,0.2141,0.90528,0.99942,0.99444,0.995,0.97792,0.99395,0.98889,0.99228,0.42684,0.23937,2.53933,0,0.13033,0.76255,0.00276864,0.00092288,0.00276864,0.00092288,0.00276864,0.00092288,0.00276864,0.00092288
274,888.266,0.29557,4.07328,0,0.20814,0.8973,0.99951,0.99444,0.995,0.97848,0.99392,0.98889,0.99206,0.43565,0.23954,2.53369,0,0.13044,0.76455,0.00275676,0.00091892,0.00275676,0.00091892,0.00275676,0.00091892,0.00275676,0.00091892
275,899.386,0.29524,4.06262,0,0.20889,0.89846,1,0.99976,0.995,0.9803,0.99278,0.98889,0.99238,0.45598,0.23793,2.45603,0,0.13057,0.76497,0.00274488,0.00091496,0.00274488,0.00091496,0.00274488,0.00091496,0.00274488,0.00091496
276,910.288,0.29643,4.01227,0,0.20631,0.90638,1,0.99967,0.995,0.9791,0.99404,0.98889,0.9925,0.45451,0.23612,2.48358,0,0.13169,0.76385,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911,0.002733,0.000911
277,921.376,0.3006,4.10766,0,0.20894,0.90431,1,0.9998,0.995,0.97903,0.99405,0.98889,0.99225,0.45995,0.23176,2.43266,0,0.12744,0.76201,0.00272112,0.00090704,0.00272112,0.00090704,0.00272112,0.00090704,0.00272112,0.00090704
278,933.243,0.30056,4.03027,0,0.20413,0.90242,1,0.99968,0.995,0.97789,0.98292,0.97778,0.98552,0.45051,0.23155,2.45126,0,0.12885,0.76135,0.00270924,0.00090308,0.00270924,0.00090308,0.00270924,0.00090308,0.00270924,0.00090308
279,944.686,0.28662,4.0293,0,0.19783,0.89982,0.99962,0.99444,0.995,0.98054,0.98287,0.97778,0.98596,0.45758,0.22918,2.43319,0,0.12437,0.7611,0.00269736,0.00089912,0.00269736,0.00089912,0.00269736,0.00089912,0.00269736,0.00089912
280,958.288,0.29636,4.02604,0,0.20469,0.90928,0.99447,0.99984,0.995,0.97912,0.98192,0.97778,0.98614,0.4486,0.2287,2.47935,0,0.12326,0.75979,0.00268548,0.00089516,0.00268548,0.00089516,0.00268548,0.00089516,0.00268548,0.00089516
281,972.528,0.29946,4.13249,0,0.20588,0.91043,0.99969,1,0.995,0.98191,0.98745,0.98333,0.98989,0.45532,0.22965,2.42975,0,0.12524,0.76052,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912,0.0026736,0.0008912
282,985.1,0.28927,3.99542,0,0.2004,0.89726,0.9997,1,0.995,0.98129,0.98773,0.98333,0.98945,0.45371,0.23081,2.45669,0,0.12545,0.75744,0.00266172,0.00088724,0.00266172,0.00088724,0.00266172,0.00088724,0.00266172,0.00088724
283,996.023,0.2971,4.13784,0,0.20374,0.90713,0.99959,1,0.995,0.97822,0.99272,0.98889,0.99256,0.45863,0.22987,2.42889,0,0.12522,0.75618,0.00264984,0.00088328,0.00264984,0.00088328,0.00264984,0.00088328,0.00264984,0.00088328
284,1006.91,0.28579,4.01391,0,0.2053,0.89649,0.99409,1,0.995,0.97796,0.98774,0.98333,0.98959,0.46004,0.22922,2.44603,0,0.12431,0.76072,0.00263796,0.00087932,0.00263796,0.00087932,0.00263796,0.00087932,0.00263796,0.00087932
285,1018.46,0.29515,3.99308,0,0.20322,0.89932,0.99444,1,0.995,0.98085,0.98233,0.97778,0.98477,0.45945,0.23192,2.44796,0,0.1271,0.76192,0.00262608,0.00087536,0.00262608,0.00087536,0.00262608,0.00087536,0.00262608,0.00087536
286,1029.45,0.31464,4.23032,0,0.21832,0.91119,0.99935,1,0.995,0.98069,0.9827,0.98333,0.98899,0.45675,0.23056,2.43856,0,0.12049,0.76181,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714,0.0026142,0.0008714
287,1041.95,0.28972,3.97354,0,0.20285,0.89724,0.99987,1,0.995,0.97949,0.97764,0.97778,0.98378,0.45037,0.23123,2.4461,0,0.12311,0.76331,0.00260232,0.00086744,0.00260232,0.00086744,0.00260232,0.00086744,0.00260232,0.00086744
288,1055.95,0.29863,4.07264,0,0.20858,0.90642,1,0.9997,0.995,0.98167,0.98889,0.98859,0.99215,0.45954,0.2278,2.43236,0,0.12701,0.75915,0.00259044,0.00086348,0.00259044,0.00086348,0.00259044,0.00086348,0.00259044,0.00086348
289,1070.12,0.29129,3.94933,0,0.19898,0.89493,0.99446,0.99774,0.99494,0.97889,0.98852,0.97778,0.98929,0.46864,0.23569,2.39808,0,0.13218,0.76033,0.00257856,0.00085952,0.00257856,0.00085952,0.00257856,0.00085952,0.00257856,0.00085952
290,1081.65,0.2873,3.99621,0,0.19837,0.89795,0.99952,0.98889,0.99494,0.97951,0.98842,0.97778,0.98912,0.47102,0.23617,2.4095,0,0.13713,0.76248,0.00256668,0.00085556,0.00256668,0.00085556,0.00256668,0.00085556,0.00256668,0.00085556
291,1092.57,0.30428,4.12394,0,0.20788,0.91074,0.99962,0.99444,0.995,0.98013,0.98845,0.98333,0.9897,0.47121,0.23187,2.40214,0,0.12926,0.75998,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516,0.0025548,0.0008516
292,1103.38,0.2982,3.97032,0,0.2081,0.90013,1,0.99916,0.995,0.98008,0.99441,0.98874,0.9927,0.46893,0.23702,2.39548,0,0.13326,0.76153,0.00254292,0.00084764,0.00254292,0.00084764,0.00254292,0.00084764,0.00254292,0.00084764
293,1114.95,0.293,3.94561,0,0.20312,0.89854,1,0.9995,0.995,0.97903,0.98876,0.98333,0.98966,0.47,0.22977,2.42547,0,0.12847,0.75936,0.00253104,0.00084368,0.00253104,0.00084368,0.00253104,0.00084368,0.00253104,0.00084368
294,1126.41,0.27881,3.87368,0,0.19244,0.89523,1,0.99965,0.995,0.98043,0.98871,0.98333,0.98785,0.46303,0.22791,2.41994,0,0.129,0.75791,0.00251916,0.00083972,0.00251916,0.00083972,0.00251916,0.00083972,0.00251916,0.00083972
295,1140.02,0.28887,3.92302,0,0.19725,0.8962,1,0.99978,0.995,0.98113,0.98324,0.97769,0.9828,0.45926,0.22709,2.43066,0,0.12933,0.75864,0.00250728,0.00083576,0.00250728,0.00083576,0.00250728,0.00083576,0.00250728,0.00083576
296,1154.21,0.29423,3.97119,0,0.20055,0.90034,0.99963,1,0.995,0.98057,0.97186,0.97222,0.98047,0.45003,0.22671,2.47854,0,0.12486,0.75792,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318,0.0024954,0.0008318
297,1167.43,0.29486,4.02153,0,0.20368,0.90327,1,0.99972,0.995,0.97831,0.97221,0.97195,0.98108,0.46214,0.23242,2.439,0,0.12878,0.75959,0.00248352,0.00082784,0.00248352,0.00082784,0.00248352,0.00082784,0.00248352,0.00082784
298,1177.93,0.28267,3.85764,0,0.19443,0.89379,0.9996,1,0.995,0.97884,0.98882,0.98296,0.98746,0.47944,0.23602,2.37601,0,0.13105,0.7619,0.00247164,0.00082388,0.00247164,0.00082388,0.00247164,0.00082388,0.00247164,0.00082388
299,1188.71,0.28172,3.91615,0,0.19338,0.89401,1,0.99414,0.995,0.97854,0.98882,0.98303,0.98955,0.47862,0.23961,2.36667,0,0.13161,0.76332,0.00245976,0.00081992,0.00245976,0.00081992,0.00245976,0.00081992,0.00245976,0.00081992
300,1199.5,0.29152,3.8891,0,0.20068,0.89348,0.9994,0.99444,0.995,0.97992,0.98823,0.98333,0.98916,0.47322,0.23212,2.37673,0,0.12775,0.75888,0.00244788,0.00081596,0.00244788,0.00081596,0.00244788,0.00081596,0.00244788,0.00081596
301,1210.81,0.28679,3.91902,0,0.20338,0.89986,0.99965,1,0.995,0.97872,0.99355,0.98889,0.99285,0.48057,0.23439,2.34941,0,0.12562,0.76108,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812,0.002436,0.000812
302,1223.53,0.27874,3.8617,0,0.19701,0.89576,0.99964,1,0.995,0.9786,0.98156,0.97778,0.97999,0.46754,0.23624,2.38607,0,0.12531,0.76431,0.00242412,0.00080804,0.00242412,0.00080804,0.00242412,0.00080804,0.00242412,0.00080804
303,1237.47,0.28422,3.91115,0,0.19885,0.89177,0.99956,1,0.995,0.98026,0.98845,0.98889,0.99254,0.47362,0.23397,2.38507,0,0.12683,0.76219,0.00241224,0.00080408,0.00241224,0.00080408,0.00241224,0.00080408,0.00241224,0.00080408
304,1252.78,0.29407,3.96709,0,0.20052,0.90646,1,0.99915,0.995,0.97983,0.98851,0.98333,0.99001,0.47017,0.23143,2.38252,0,0.12327,0.75916,0.00240036,0.00080012,0.00240036,0.00080012,0.00240036,0.00080012,0.00240036,0.00080012
305,1266.25,0.28987,3.90772,0,0.19903,0.89829,1,0.99427,0.995,0.97738,0.98324,0.97762,0.98469,0.45632,0.23083,2.39837,0,0.12842,0.7581,0.00238848,0.00079616,0.00238848,0.00079616,0.00238848,0.00079616,0.00238848,0.00079616
